,text,author_id,conversation_id,created_at,in_reply_to_user_id,id
818,@WanjikuReports Kenya ports authority,565549225,1473929269319553026,2021-12-28T06:54:41.000Z,1242834186173665280,1475721849862557701
819,@WanjikuReports Kplc,1468698645453283338,1473929269319553026,2021-12-28T06:13:40.000Z,1242834186173665280,1475711528166899712
820,@WanjikuReports After selection what next?,1468517649391194115,1473929269319553026,2021-12-28T04:50:34.000Z,1242834186173665280,1475690614557712384
821,"@WanjikuReports Ed
 ,.,
4th by v
.ju

..,",860501551592419334,1473929269319553026,2021-12-28T00:10:21.000Z,1242834186173665280,1475620096085315592
822,@WanjikuReports United nations,1416012444800065541,1473929269319553026,2021-12-27T21:10:44.000Z,1242834186173665280,1475574895346130953
823,@WanjikuReports 3,1305511494180917248,1473929269319553026,2021-12-23T17:08:02.000Z,1242834186173665280,1474064264814120966
824,@WanjikuReports Amref,1166200804807761922,1473929269319553026,2021-12-23T17:07:05.000Z,1242834186173665280,1474064028527906826
825,@Damianharry2 @WanjikuReports @SafaricomPLC Itajipa bro. Keep at it.,1431608905923285000,1473929269319553026,2021-12-23T17:06:59.000Z,1085588943897313282,1474064004008095754
826,@WanjikuReports Kpc,1246678918196867077,1473929269319553026,2021-12-23T17:06:48.000Z,1242834186173665280,1474063954007764992
827,@WanjikuReports Coca cola and safaricom,785438827280302080,1473929269319553026,2021-12-23T17:06:22.000Z,1242834186173665280,1474063848218976259
828,@WanjikuReports @UNICEFKenya @KCBGroup,826426727916306432,1473929269319553026,2021-12-23T17:05:54.000Z,1242834186173665280,1474063727943106565
829,@blondeddaisy @WanjikuReports @KenGenKenya Inbox kindly,920272498154983424,1473929269319553026,2021-12-23T17:05:27.000Z,1458096787454038023,1474063615552626699
830,@WanjikuReports @EABL_PLC It's always my wish to work at this company should an opportunity present itself.  Good work @EABL_PLC,708986376847491072,1473929269319553026,2021-12-23T17:05:27.000Z,1242834186173665280,1474063614654894081
831,@WanjikuReports United nations,4174124278,1473929269319553026,2021-12-23T17:05:02.000Z,1242834186173665280,1474063512892751885
832,@WanjikuReports @KenyaPower_Care,984661136791523328,1473929269319553026,2021-12-23T17:04:46.000Z,1242834186173665280,1474063443607101446
833,@WanjikuReports 5.kenGen,1204844017357332480,1473929269319553026,2021-12-23T17:04:38.000Z,1242834186173665280,1474063412518961155
834,@WanjikuReports @KenGenKenya,984661136791523328,1473929269319553026,2021-12-23T17:04:29.000Z,1242834186173665280,1474063371997630471
835,"@WanjikuReports @Amref_Worldwide  anytime, anyday.",1441709922,1473929269319553026,2021-12-23T17:03:13.000Z,1242834186173665280,1474063055352995845
836,@WanjikuReports UN,3131906703,1473929269319553026,2021-12-23T17:02:52.000Z,1242834186173665280,1474062964810465293
837,"@WanjikuReports FAO Kenya , Amiran ,Yara  locate me https://t.co/V6sGOKPrJX guys your leaving out agriculture.we need farmers.",1085481430648528896,1473929269319553026,2021-12-23T17:02:50.000Z,1242834186173665280,1474062959165030402
838,@WanjikuReports @SafaricomPLC,565311724,1473929269319553026,2021-12-23T17:02:31.000Z,1242834186173665280,1474062876826611715
839,@WanjikuReports @UN for sure,452262010,1473929269319553026,2021-12-23T17:02:12.000Z,1242834186173665280,1474062798623850510
840,@WanjikuReports @kpmguk,497813473,1473929269319553026,2021-12-23T17:01:53.000Z,1242834186173665280,1474062718210658305
841,"@WanjikuReports @Amref_Kenya I'm a recently graduated Medical laboratory scientist longing for a chance to work with you as an research intern, and perhaps on a longer term. Can also perform research data analysis apart from lab skills.I am sure we'll suit each other.",932681631038607360,1473929269319553026,2021-12-23T17:01:44.000Z,1242834186173665280,1474062680096972814
842,@WanjikuReports KRA -Customs ndiyo niwachote kuwachota,1233295585941344263,1473929269319553026,2021-12-23T17:01:14.000Z,1242834186173665280,1474062554607636483
843,@SafaricomPLC @YatsinEdwin ^JS ulipata hivo ama ni connections kama za Kenya power,31370706,1473929269319553026,2021-12-23T17:01:06.000Z,117685967,1474062521950744594
844,@WanjikuReports 3,896802646203527169,1473929269319553026,2021-12-23T17:00:52.000Z,1242834186173665280,1474062463876411414
845,@WanjikuReports 4,1175000127531962368,1473929269319553026,2021-12-23T17:00:30.000Z,1242834186173665280,1474062368866975756
846,@WanjikuReports Company ya Kegg inaitwa????,1310319955724980225,1473929269319553026,2021-12-23T17:00:24.000Z,1242834186173665280,1474062344653258757
847,@WanjikuReports @EABL_PLC,1085430624452784128,1473929269319553026,2021-12-23T17:00:15.000Z,1242834186173665280,1474062306287898631
848,@WanjikuReports UN isn't bad,31080296,1473929269319553026,2021-12-23T17:00:02.000Z,1242834186173665280,1474062252466753538
849,@WanjikuReports Eabl,128998890,1473929269319553026,2021-12-23T16:59:27.000Z,1242834186173665280,1474062107935223817
850,@WanjikuReports 18 thus Amref,3052368241,1473929269319553026,2021-12-23T16:59:06.000Z,1242834186173665280,1474062017774424073
851,@WanjikuReports EABL...Is there  vacancy?,1271359073426997248,1473929269319553026,2021-12-23T16:59:00.000Z,1242834186173665280,1474061992927313928
852,"@WanjikuReports None of the above, my own",1247105904052494336,1473929269319553026,2021-12-23T16:58:07.000Z,1242834186173665280,1474061770893451272
853,"@WanjikuReports 1. Google
2. Coca-Cola
3. United Nations
4. Microsoft",1398915778150273028,1473929269319553026,2021-12-23T16:57:55.000Z,1242834186173665280,1474061718229819393
854,@WanjikuReports @KenGenKenya,1388395566049202176,1473929269319553026,2021-12-23T16:57:44.000Z,1242834186173665280,1474061672918749185
855,@WanjikuReports @IsuzuKenya,1369683735327686660,1473929269319553026,2021-12-23T16:57:16.000Z,1242834186173665280,1474061556665233411
856,"@WanjikuReports @Microsoft, @KenGenKenya, @Amref_Kenya",4868845120,1473929269319553026,2021-12-23T16:56:50.000Z,1242834186173665280,1474061448217341953
857,"@WanjikuReports Who doesn't want to work for @KRACare surely,that's literally a cash vault for this country",3446854714,1473929269319553026,2021-12-23T16:56:14.000Z,1242834186173665280,1474061295364325378
858,@WanjikuReports Amref Health Africa @Amref_Kenya,932681631038607360,1473929269319553026,2021-12-23T16:55:10.000Z,1242834186173665280,1474061027096600578
859,@WanjikuReports 1. KEMRI 2. Google 3. AMREF 3. Microsoft,2715849869,1473929269319553026,2021-12-23T16:54:05.000Z,1242834186173665280,1474060753737031682
860,@WanjikuReports Port. Iykyk,999681790607544321,1473929269319553026,2021-12-23T16:53:51.000Z,1242834186173665280,1474060695452934151
861,@WanjikuReports Amref,1293483771262574597,1473929269319553026,2021-12-23T16:53:43.000Z,1242834186173665280,1474060661751697416
862,@WanjikuReports @CocaCola,1488161610,1473929269319553026,2021-12-23T16:53:42.000Z,1242834186173665280,1474060659516129295
863,@WanjikuReports @qatarairways,2793614830,1473929269319553026,2021-12-23T16:53:39.000Z,1242834186173665280,1474060647671504913
864,@WanjikuReports @citizentvkenya @RadioCitizenFM @EgesaFMKenya,2291240889,1473929269319553026,2021-12-23T16:53:02.000Z,1242834186173665280,1474060493333610505
865,@WanjikuReports add porn hub please,1457631296306417664,1473929269319553026,2021-12-23T16:52:26.000Z,1242834186173665280,1474060341969670147
866,@WanjikuReports And Amref,258485367,1473929269319553026,2021-12-23T16:52:18.000Z,258485367,1474060308692049925
867,@WanjikuReports @Amref_Worldwide,2275455094,1473929269319553026,2021-12-23T16:52:09.000Z,1242834186173665280,1474060270360317963
868,@cacxy @WanjikuReports @Amref_Kenya Apply. Don't sit on your qualifications.,1221354238552559616,1473929269319553026,2021-12-23T16:52:03.000Z,349658527,1474060242539487236
869,@WanjikuReports Only KPA makes sense,258485367,1473929269319553026,2021-12-23T16:51:52.000Z,1242834186173665280,1474060198272806917
870,@WanjikuReports 7.cocacola,722745163588759552,1473929269319553026,2021-12-23T16:50:58.000Z,1242834186173665280,1474059970937303047
871,"@WanjikuReports @Alfauzkenya 15 @BidcoGroup 
@BidcoMsafi @bidco_beverages",1110251816095236108,1473929269319553026,2021-12-23T16:50:16.000Z,1242834186173665280,1474059793681698818
872,@WanjikuReports UN,993654505,1473929269319553026,2021-12-23T16:49:38.000Z,1242834186173665280,1474059635636244481
873,@WanjikuReports @KenGenKenya,2730724353,1473929269319553026,2021-12-23T16:49:38.000Z,1242834186173665280,1474059635493646338
874,@WanjikuReports Number 11:  @Google  💯⚡️,1277923373138534401,1473929269319553026,2021-12-23T16:48:34.000Z,1242834186173665280,1474059368920403976
875,@WanjikuReports Is Kenya a country?? Get out,1468161816006369281,1473929269319553026,2021-12-23T16:47:52.000Z,1242834186173665280,1474059190653968384
876,@WanjikuReports @Amref_Kenya,738536072,1473929269319553026,2021-12-23T16:47:33.000Z,1242834186173665280,1474059110421258250
877,@WanjikuReports KRA... N within months I b a millionaire... This is where thieves thrive very very well,1454859108667043840,1473929269319553026,2021-12-23T16:47:30.000Z,1242834186173665280,1474059098995970056
878,@WanjikuReports Safaricom,1098302203184537600,1473929269319553026,2021-12-23T16:47:29.000Z,1242834186173665280,1474059094952710148
879,@_O_G_K @WanjikuReports 🤣,1126277980551090181,1473929269319553026,2021-12-23T16:46:52.000Z,1254821540287430657,1474058941227274249
880,@cacxy @WanjikuReports @Amref_Kenya 3yrs is little,1171521793762328577,1473929269319553026,2021-12-23T16:46:38.000Z,349658527,1474058882699907072
881,@WanjikuReports 6,707538269446213632,1473929269319553026,2021-12-23T16:46:25.000Z,1242834186173665280,1474058825628102657
882,@WanjikuReports Airtel,1171521793762328577,1473929269319553026,2021-12-23T16:45:53.000Z,1242834186173665280,1474058692794458119
883,@WanjikuReports Bidco and Kcb don't fit those shoes man,1352906446044856320,1473929269319553026,2021-12-23T16:45:47.000Z,1242834186173665280,1474058666726903811
884,@WanjikuReports Why would anyone chose anything else apart from UN,432892239,1473929269319553026,2021-12-23T16:45:30.000Z,1242834186173665280,1474058593859158020
885,@WanjikuReports 🕯🕯2 and 17🕯🕯,1438781753758453760,1473929269319553026,2021-12-23T16:45:27.000Z,1242834186173665280,1474058583058878465
886,@WanjikuReports @EABL_PLC,76118777,1473929269319553026,2021-12-23T16:44:26.000Z,1242834186173665280,1474058326900158466
887,@WanjikuReports #countygovernmentofsamburu,740992534248296448,1473929269319553026,2021-12-23T16:43:52.000Z,1242834186173665280,1474058184872665088
888,@WanjikuReports Google,1262449425454190593,1473929269319553026,2021-12-23T16:43:51.000Z,1242834186173665280,1474058180133064715
889,@WanjikuReports #jaca420 🥫 That's it!,1435485161295122432,1473929269319553026,2021-12-23T16:43:50.000Z,1242834186173665280,1474058175355699200
890,@WanjikuReports Amref,3398520663,1473929269319553026,2021-12-23T16:42:16.000Z,1242834186173665280,1474057780847943687
891,@WanjikuReports I'd do almost anything to work at @KenGenKenya .They treat their employees so well.,1302840702766919682,1473929269319553026,2021-12-23T16:41:52.000Z,1242834186173665280,1474057681740734468
892,@WanjikuReports @Tesla or @SpaceX,978123036,1473929269319553026,2021-12-23T16:41:47.000Z,1242834186173665280,1474057660005863429
893,@WanjikuReports Deloitte,1408498092815568897,1473929269319553026,2021-12-23T16:41:42.000Z,1242834186173665280,1474057638837211145
894,@WanjikuReports 10,1148140233789231105,1473929269319553026,2021-12-23T16:41:30.000Z,1242834186173665280,1474057587129786370
895,@WanjikuReports 3 @UN  18 @Amref_Kenya,1090650392977960961,1473929269319553026,2021-12-23T16:41:23.000Z,1242834186173665280,1474057558470049795
896,@WanjikuReports @EABL_PLC,1125386590547861505,1473929269319553026,2021-12-23T16:40:39.000Z,1242834186173665280,1474057375954915334
897,@WanjikuReports @mkopakenya,1353215405926608896,1473929269319553026,2021-12-23T16:40:38.000Z,1242834186173665280,1474057372767244299
898,@WanjikuReports @Google,2967584974,1473929269319553026,2021-12-23T16:40:33.000Z,1242834186173665280,1474057348696231944
899,@WanjikuReports Google,2967584974,1473929269319553026,2021-12-23T16:40:18.000Z,1242834186173665280,1474057288482701320
900,@WanjikuReports Kengen always kengen. Been a dream,1344903518113705984,1473929269319553026,2021-12-23T16:39:31.000Z,1242834186173665280,1474057088053747715
901,@WanjikuReports 1,1471494573767553038,1473929269319553026,2021-12-23T16:39:02.000Z,1242834186173665280,1474056966880309248
902,@WanjikuReports My own,454061283,1473929269319553026,2021-12-23T16:38:39.000Z,1242834186173665280,1474056870188957708
903,"@WanjikuReports Not company but companies, and they are 1) Safaricom, 2) United Nations and 3) Royal media services.",1443310813951967239,1473929269319553026,2021-12-23T16:38:08.000Z,1242834186173665280,1474056741717524494
904,@WanjikuReports Growing my logistics startup to this level…would make me the most fulfilled human💯 We keep going!,794088927284097025,1473929269319553026,2021-12-23T16:37:59.000Z,1242834186173665280,1474056705474502659
905,@WanjikuReports @KCBGroup  insurance department 👍,3629554697,1473929269319553026,2021-12-23T16:37:51.000Z,1242834186173665280,1474056670422646790
906,@WanjikuReports @DeloitteKenya,1286202336759681024,1473929269319553026,2021-12-23T16:36:58.000Z,1242834186173665280,1474056447180877825
907,@WanjikuReports 7 and 12,1390722159962697732,1473929269319553026,2021-12-23T16:36:43.000Z,1242834186173665280,1474056386258608132
908,@WanjikuReports @UN my dream,1581131984,1473929269319553026,2021-12-23T16:35:48.000Z,1242834186173665280,1474056155848658945
909,@WanjikuReports United Nations,1403799191722332160,1473929269319553026,2021-12-23T16:35:46.000Z,1242834186173665280,1474056147476824070
910,"@WanjikuReports 4,6,10 &amp; 12. That's where money is in Kenya. Any govt organization has a lot of money.",334875223,1473929269319553026,2021-12-23T16:35:13.000Z,1242834186173665280,1474056007311663110
911,@WanjikuReports @EABL_PLC Si mnipee kazi. Mi ni mlevi bana.,701669568,1473929269319553026,2021-12-23T16:34:20.000Z,1242834186173665280,1474055786334765064
912,@WanjikuReports KenGen or Kenya Pipeline Company.,1471102690444906504,1473929269319553026,2021-12-23T16:34:16.000Z,1242834186173665280,1474055768823508999
913,@WanjikuReports 3,1411631528518504449,1473929269319553026,2021-12-23T16:34:13.000Z,1242834186173665280,1474055755988971532
914,@WanjikuReports Amref,1854177102,1473929269319553026,2021-12-23T16:33:58.000Z,1242834186173665280,1474055691224690690
915,@WanjikuReports Microsoft is my choice,1372209601,1473929269319553026,2021-12-23T16:33:11.000Z,1242834186173665280,1474055496025923589
916,@WanjikuReports 4..KRA,986610907,1473929269319553026,2021-12-23T16:32:27.000Z,1242834186173665280,1474055312479035396
917,@WanjikuReports @ kengenkenya,45813394,1473929269319553026,2021-12-23T16:31:20.000Z,1242834186173665280,1474055030617608198
918,@WanjikuReports Amref,3397576941,1473929269319553026,2021-12-23T16:31:03.000Z,1242834186173665280,1474054957930319879
919,@WanjikuReports Gilbeys dept,289832342,1473929269319553026,2021-12-23T16:30:11.000Z,1242834186173665280,1474054742213025793
920,"@WanjikuReports @Kra,,, may prayers be answered",971516858431168512,1473929269319553026,2021-12-23T16:29:06.000Z,1242834186173665280,1474054466768932872
921,"@Snapped254 @KenyaPower_Care @DannK_9 Inaitwa auto reply...😂😂😂

Na unapeana tackled.... 

Karibu kutaja hii👇👇

@TelkomKenya",1196868545814155266,1473929269319553026,2021-12-23T16:27:57.000Z,1449795040310607878,1474054177827573767
922,@MwDerek @WanjikuReports Waweke @TSC_KE kwa list?😅,2863425861,1473929269319553026,2021-12-23T16:27:04.000Z,1476521467,1474053955516870665
923,@amhalfbaked @WanjikuReports Bwana ter application Ramogi ASAP,241024957,1473929269319553026,2021-12-23T14:29:02.000Z,990560206038986752,1474024254203125765
924,@WanjikuReports Deloitte @DeloitteKenya,1258682737977954306,1473929269319553026,2021-12-23T14:28:34.000Z,1242834186173665280,1474024136741634057
925,@WanjikuReports @KEMRI_Kenya anytime 💯,4619497883,1473929269319553026,2021-12-23T14:27:56.000Z,1242834186173665280,1474023974149492745
926,@justusowaka @WanjikuReports KEMRI,1537135015,1473929269319553026,2021-12-23T14:27:25.000Z,37617544,1474023846311256065
927,@WanjikuReports None,474717966,1473929269319553026,2021-12-23T14:26:58.000Z,1242834186173665280,1474023733195153411
928,@WanjikuReports @UN,785897192267669504,1473929269319553026,2021-12-23T14:26:40.000Z,1242834186173665280,1474023656774905862
929,@WanjikuReports KRA,1256304449389309952,1473929269319553026,2021-12-23T14:26:06.000Z,1242834186173665280,1474023513371684864
930,@cacxy @Joenyayo @WanjikuReports @Amref_Kenya Admit and accept corrections if you want to grow.,1247476671445438464,1473929269319553026,2021-12-23T14:26:03.000Z,349658527,1474023499698221057
931,@WanjikuReports Kpc,1093230451341312005,1473929269319553026,2021-12-23T14:25:34.000Z,1242834186173665280,1474023381901189128
932,@WanjikuReports Any,1436030887276187655,1473929269319553026,2021-12-23T14:24:44.000Z,1242834186173665280,1474023171602976769
933,@WanjikuReports @ItsTeky @UN,3367943818,1473929269319553026,2021-12-23T14:24:32.000Z,1242834186173665280,1474023118834442243
934,@WanjikuReports 9,500722420,1473929269319553026,2021-12-23T14:24:31.000Z,1242834186173665280,1474023116238204929
935,@WanjikuReports Mine is @Amref_Kenya under @daktari1,870195260244230144,1473929269319553026,2021-12-23T14:23:29.000Z,1242834186173665280,1474022856036073478
936,@WanjikuReports @ms_kosgei 14,4634457975,1473929269319553026,2021-12-23T14:22:50.000Z,1242834186173665280,1474022691749441541
937,@WanjikuReports 4,955691870956466176,1473929269319553026,2021-12-23T14:22:38.000Z,1242834186173665280,1474022642965520384
938,@WanjikuReports Olivia hair Kenya,636319456,1473929269319553026,2021-12-23T14:22:35.000Z,1242834186173665280,1474022629786984461
939,@WanjikuReports United Nations,1465018082645233665,1473929269319553026,2021-12-23T14:22:16.000Z,1242834186173665280,1474022550602760196
940,@WanjikuReports @CocaCola @Unilever 🕯,820635156071452672,1473929269319553026,2021-12-23T14:22:03.000Z,1242834186173665280,1474022496592662536
941,@WanjikuReports Number 16.,1236281766119444480,1473929269319553026,2021-12-23T14:21:23.000Z,1242834186173665280,1474022327184732165
942,@WanjikuReports Deloitte...May God bring my wish to a reality.,1132932343,1473929269319553026,2021-12-23T14:21:16.000Z,1242834186173665280,1474022297140924423
943,@WanjikuReports Government,1420683054,1473929269319553026,2021-12-23T14:21:15.000Z,1242834186173665280,1474022294930534400
944,@WanjikuReports Coca-Cola,37617544,1473929269319553026,2021-12-23T14:20:46.000Z,1242834186173665280,1474022173576732677
945,@WanjikuReports Google 🤲🤲,1390381453637214209,1473929269319553026,2021-12-23T14:20:22.000Z,1242834186173665280,1474022072464596995
946,@WanjikuReports @SafaricomPLC or @UnileverEA,1401444926,1473929269319553026,2021-12-23T14:20:14.000Z,1242834186173665280,1474022038364991497
947,"@WanjikuReports 2, 5, 7",3135992280,1473929269319553026,2021-12-23T14:20:01.000Z,1242834186173665280,1474021981905371138
948,@WanjikuReports 4.,531709816,1473929269319553026,2021-12-23T14:18:51.000Z,1242834186173665280,1474021691424710659
949,"@WanjikuReports 3,11,12,14",1196447119516798976,1473929269319553026,2021-12-23T14:18:16.000Z,1242834186173665280,1474021541188980751
950,@WanjikuReports Deloitte all the way,891860299837579264,1473929269319553026,2021-12-23T14:18:09.000Z,1242834186173665280,1474021513183600641
951,"@WanjikuReports No.3 it is, @UN .",888046052615573504,1473929269319553026,2021-12-23T14:18:02.000Z,1242834186173665280,1474021483232038920
952,@WanjikuReports @DeloitteKenya 💯,1630742438,1473929269319553026,2021-12-23T14:17:40.000Z,1242834186173665280,1474021391284506625
953,@WanjikuReports @EABL_PLC,2459861500,1473929269319553026,2021-12-23T14:17:34.000Z,1242834186173665280,1474021367053897733
954,@WanjikuReports 17,1264750887148404737,1473929269319553026,2021-12-23T14:16:48.000Z,1242834186173665280,1474021173268725765
955,@WanjikuReports EABL,84259983,1473929269319553026,2021-12-23T14:16:26.000Z,1242834186173665280,1474021083221266435
956,@WanjikuReports @CCBAinKenya,2254888479,1473929269319553026,2021-12-23T14:15:58.000Z,1242834186173665280,1474020963008319494
957,@WanjikuReports One with the lowest internal controls nipore,1020494036,1473929269319553026,2021-12-23T14:15:57.000Z,1242834186173665280,1474020959489245187
958,@WanjikuReports @EABL_PLC 😊,1382674596319657986,1473929269319553026,2021-12-23T14:15:32.000Z,1242834186173665280,1474020855160188937
959,@WanjikuReports 3 ....but kra for bribes and kplc,1409537812043599878,1473929269319553026,2021-12-23T14:14:50.000Z,1242834186173665280,1474020677992734722
960,"@WanjikuReports 3,6&amp;11",3380779049,1473929269319553026,2021-12-23T14:14:48.000Z,1242834186173665280,1474020671747469312
961,"@WanjikuReports Kengen, Amref, UN, coca-cola",1065327276194185216,1473929269319553026,2021-12-23T14:14:29.000Z,1242834186173665280,1474020589786570765
962,"@WanjikuReports 3, 11, 14, and 1, ...in that order....",38699050,1473929269319553026,2021-12-23T14:13:32.000Z,1242834186173665280,1474020350044348421
963,@WanjikuReports Safaricom,1002424649504960512,1473929269319553026,2021-12-23T14:13:14.000Z,1242834186173665280,1474020277965279233
964,@WanjikuReports KRA and KenGen.,1473044905035456512,1473929269319553026,2021-12-23T14:13:07.000Z,1242834186173665280,1474020248995180551
965,@WanjikuReports 3 or 4,1434147565851889668,1473929269319553026,2021-12-23T14:13:01.000Z,1242834186173665280,1474020222847827976
966,@WanjikuReports @StandardKenya i would love to work with this as a regional marketer... I have great experience in fast moving consumer goods.,1272790916819046406,1473929269319553026,2021-12-23T14:12:37.000Z,1242834186173665280,1474020122167857158
967,@WanjikuReports KPC,93618539,1473929269319553026,2021-12-23T14:12:22.000Z,1242834186173665280,1474020060087959557
968,@WanjikuReports @UN,863611297904164864,1473929269319553026,2021-12-23T14:11:47.000Z,1242834186173665280,1474019913253761028
969,@WanjikuReports kenya power,702109202362331140,1473929269319553026,2021-12-23T14:11:24.000Z,1242834186173665280,1474019813525803012
970,@WanjikuReports Microsoft or Google,1266690808490733568,1473929269319553026,2021-12-23T14:10:18.000Z,1242834186173665280,1474019538119311365
971,@WanjikuReports 3 &amp;12,2730478785,1473929269319553026,2021-12-23T14:09:46.000Z,1242834186173665280,1474019403322871809
972,@WanjikuReports 3. United Nations,960092635523375104,1473929269319553026,2021-12-23T14:09:01.000Z,1242834186173665280,1474019213157281796
973,@WanjikuReports @ItsJoeKE Uko na connections uniwai kengen?,1280473370623184896,1473929269319553026,2021-12-23T14:08:38.000Z,1242834186173665280,1474019120345722881
974,@WanjikuReports @EABL_PLC,1161916260562690048,1473929269319553026,2021-12-23T14:08:10.000Z,1242834186173665280,1474019002871873540
975,@WanjikuReports @AbsaKenya,881265776963059712,1473929269319553026,2021-12-23T14:06:40.000Z,1242834186173665280,1474018623119413257
976,@WanjikuReports The streets,2244856750,1473929269319553026,2021-12-23T14:03:29.000Z,1242834186173665280,1474017820828704771
977,@WanjikuReports @unicnairobi,1449665889901678592,1473929269319553026,2021-12-23T14:03:19.000Z,1242834186173665280,1474017781733642244
978,@WanjikuReports @KRACorporate,1092716688435564544,1473929269319553026,2021-12-23T14:02:57.000Z,1242834186173665280,1474017688737533955
979,@WanjikuReports KRA huko naomoka siku ya kwanza,607872016,1473929269319553026,2021-12-23T14:02:50.000Z,1242834186173665280,1474017659117359104
980,@WanjikuReports KRA,4632586881,1473929269319553026,2021-12-23T14:02:33.000Z,1242834186173665280,1474017589579894785
981,@WanjikuReports @anj_116_ @SafaricomPLC  and @CocaCola,801478080745373697,1473929269319553026,2021-12-23T14:02:22.000Z,1242834186173665280,1474017542876405767
982,@WanjikuReports None of the above,2412195621,1473929269319553026,2021-12-23T14:01:23.000Z,1242834186173665280,1474017292786753539
983,@WanjikuReports 5,89381889,1473929269319553026,2021-12-23T14:00:58.000Z,1242834186173665280,1474017188742893577
984,@puryrop @WanjikuReports Isokey,289318492,1473929269319553026,2021-12-23T14:00:39.000Z,855068025522966530,1474017110225469443
985,@WanjikuReports 3 👌🏽,312120031,1473929269319553026,2021-12-23T14:00:20.000Z,1242834186173665280,1474017028138749953
986,@WanjikuReports Myself,455793116,1473929269319553026,2021-12-23T14:00:19.000Z,1242834186173665280,1474017026184302597
987,@WanjikuReports My company✌️,1138214201271422982,1473929269319553026,2021-12-23T13:58:52.000Z,1242834186173665280,1474016659274878980
988,@WanjikuReports @Google,1275534076057919491,1473929269319553026,2021-12-23T13:57:33.000Z,1242834186173665280,1474016331418775558
989,@WanjikuReports @KalenjinWomanz 5,1136003688751861760,1473929269319553026,2021-12-23T13:57:29.000Z,1242834186173665280,1474016312976420872
990,@WanjikuReports 3 and 18,213637651,1473929269319553026,2021-12-23T13:56:57.000Z,1242834186173665280,1474016176640598025
991,@WanjikuReports 4,858315469195018240,1473929269319553026,2021-12-23T13:55:34.000Z,1242834186173665280,1474015830555996173
992,@WanjikuReports I cant spot my big-firm... iko niini?,1167772490275393537,1473929269319553026,2021-12-23T13:55:22.000Z,1242834186173665280,1474015778143977476
993,@WanjikuReports 9,1105105347440754689,1473929269319553026,2021-12-23T13:55:09.000Z,1242834186173665280,1474015725090127880
994,@WanjikuReports Unilever,975266321146380288,1473929269319553026,2021-12-23T13:54:35.000Z,1242834186173665280,1474015581502386181
995,@WanjikuReports @SafaricomPLC if they can give me another chance 😭😭. Niliacha kulewa,853449140096962560,1473929269319553026,2021-12-23T13:54:25.000Z,1242834186173665280,1474015539009925122
996,@WanjikuReports @hinduunilever,1219862651548917760,1473929269319553026,2021-12-23T13:54:07.000Z,1242834186173665280,1474015466221879305
997,@WanjikuReports Hakuna ya UDA?,909037304,1473929269319553026,2021-12-23T13:53:46.000Z,1242834186173665280,1474015377147383811
998,@WanjikuReports @Amref_Kenya,961183321,1473929269319553026,2021-12-23T13:52:51.000Z,1242834186173665280,1474015148318859264
999,"@WanjikuReports @EABL_PLC nipewe job ya IT, huku nje huwa ninawapromote daily na products zenu zoote kilocal",1008279346732290049,1473929269319553026,2021-12-23T13:51:48.000Z,1242834186173665280,1474014882962022404
1000,@Mstephano_ @WanjikuReports Shida siwezi tembea nayo 🙈😂,855068025522966530,1473929269319553026,2021-12-23T13:49:55.000Z,289318492,1474014406623346709
1001,@WanjikuReports @SafaricomPLC @Safaricom_Care  any day. Best workplace,3290416405,1473929269319553026,2021-12-23T13:49:31.000Z,1242834186173665280,1474014309445419023
1002,@WanjikuReports Kpc,282931117,1473929269319553026,2021-12-23T13:48:59.000Z,1242834186173665280,1474014173327679491
1003,"@puryrop @WanjikuReports ... but joto yangu is where you draw the line, iwalo saidi.",289318492,1473929269319553026,2021-12-23T13:48:20.000Z,855068025522966530,1474014011456897032
1004,@KenyaPower_Care Please I beg,1129669483222765568,1473929269319553026,2021-12-23T13:47:21.000Z,147561402,1474013761702875140
1005,@WanjikuReports How is Kemsa missing from this list?,798813392584589313,1473929269319553026,2021-12-23T13:47:11.000Z,1242834186173665280,1474013722322550784
1006,@Joenyayo @WanjikuReports @Amref_Kenya But its not an application.,349658527,1473929269319553026,2021-12-23T13:46:40.000Z,1031092296564002816,1474013588566200331
1007,"@WanjikuReports 17 since Day One.
 @KEMRI_Kenya, @KEMRI_Wellcome can I share my CV, please?",909475672938176513,1473929269319553026,2021-12-23T13:46:24.000Z,1242834186173665280,1474013522170466307
1008,"@DannK_9 Noted. Kindly follow the following link https://t.co/ynsNDwALYw for the job portal.
Answered by: MK",147561402,1473929269319553026,2021-12-23T13:46:03.000Z,1129669483222765568,1474013437265125384
1009,@Mstephano_ @WanjikuReports ...na hujadanganya🤐 ntaka joto tu,855068025522966530,1473929269319553026,2021-12-23T13:45:59.000Z,289318492,1474013418990489609
1010,@WanjikuReports Those are puppets and as long it works for them the rest can wait. Those people are never sincere..hewa Tu.,3180075611,1473929269319553026,2021-12-23T13:45:42.000Z,1242834186173665280,1474013347553103875
1011,@WanjikuReports No.7,142231261,1473929269319553026,2021-12-23T13:45:20.000Z,1242834186173665280,1474013255781785600
1012,@KenyaPower_Care Kindly in need of any kindof job,1129669483222765568,1473929269319553026,2021-12-23T13:45:16.000Z,147561402,1474013238299971587
1013,@WanjikuReports @googleafrica,369493419,1473929269319553026,2021-12-23T13:44:46.000Z,1242834186173665280,1474013110734360581
